30.9953 6.71069 31.7702 7.15807 31.7702 8.05282 30.9953 8.5002 30.2205 8.05282 30.2205 7.15807 0
32.5451 6.71069 33.32 7.15807 33.32 8.05282 32.5451 8.5002 31.7702 8.05282 31.7702 7.15807 0
34.0949 6.71069 34.8698 7.15807 34.8698 8.05282 34.0949 8.5002 33.32 8.05282 33.32 7.15807 1
35.6446 6.71069 36.4195 7.15807 36.4195 8.05282 35.6446 8.5002 34.8698 8.05282 34.8698 7.15807 0
0 6.71069 0.774883 7.15807 0.774883 8.05282 0 8.5002 36.4195 8.05282 36.4195 7.15807 1
0.774883 8.05282 1.54977 8.5002 1.54977 9.39496 0.774883 9.84234 0 9.39496 0 8.5002 1
2.32465 8.05282 3.09953 8.5002 3.09953 9.39496 2.32465 9.84234 1.54977 9.39496 1.54977 8.5002 1
3.87442 8.05282 4.6493 8.5002 4.6493 9.39496 3.87442 9.84234 3.09953 9.39496 3.09953 8.5002 0
5.42418 8.05282 6.19907 8.5002 6.19907 9.39496 5.42418 9.84234 4.6493 9.39496 4.6493 8.5002 0
6.97395 8.05282 7.74883 8.5002 7.74883 9.39496 6.97395 9.84234 6.19907 9.39496 6.19907 8.5002 0
8.52372 8.05282 9.2986 8.5002 9.2986 9.39496 8.52372 9.84234 7.74883 9.39496 7.74883 8.5002 0
10.0735 8.05282 10.8484 8.5002 10.8484 9.39496 10.0735 9.84234 9.2986 9.39496 9.2986 8.5002 0
11.6233 8.05282 12.3981 8.5002 12.3981 9.39496 11.6233 9.84234 10.8484 9.39496 10.8484 8.5002 0
13.173 8.05282 13.9479 8.5002 13.9479 9.39496 13.173 9.84234 12.3981 9.39496 12.3981 8.5002 0
14.7228 8.05282 15.4977 8.5002 15.4977 9.39496 14.7228 9.84234 13.9479 9.39496 13.9479 8.5002 1
16.2726 8.05282 17.0474 8.5002 17.0474 9.39496 16.2726 9.84234 15.4977 9.39496 15.4977 8.5002 0
17.8223 8.05282 18.5972 8.5002 18.5972 9.39496 17.8223 9.84234 17.0474 9.39496 17.0474 8.5002 0
19.3721 8.05282 20.147 8.5002 20.147 9.39496 19.3721 9.84234 18.5972 9.39496 18.5972 8.5002 0
20.9219 8.05282 21.6967 8.5002 21.6967 9.39496 20.9219 9.84234 20.147 9.39496 20.147 8.5002 0
22.4716 8.05282 23.2465 8.5002 23.2465 9.39496 22.4716 9.84234 21.6967 9.39496 21.6967 8.5002 0
24.0214 8.05282 24.7963 8.5002 24.7963 9.39496 24.0214 9.84234 23.2465 9.39496 23.2465 8.5002 0
25.5712 8.05282 26.346 8.5002 26.346 9.39496 25.5712 9.84234 24.7963 9.39496 24.7963 8.5002 0
27.1209 8.05282 27.8958 8.5002 27.8958 9.39496 27.1209 9.84234 26.346 9.39496 26.346 8.5002 0
28.6707 8.05282 29.4456 8.5002 29.4456 9.39496 28.6707 9.84234 27.8958 9.39496 27.8958 8.5002 1
30.2205 8.05282 30.9953 8.5002 30.9953 9.39496 30.2205 9.84234 29.4456 9.39496 29.4456 8.5002 1
31.7702 8.05282 32.5451 8.5002 32.5451 9.39496 31.7702 9.84234 30.9953 9.39496 30.9953 8.5002 1
33.32 8.05282 34.0949 8.5002 34.0949 9.39496 33.32 9.84234 32.5451 9.39496 32.5451 8.5002 1
34.8698 8.05282 35.6446 8.5002 35.6446 9.39496 34.8698 9.84234 34.0949 9.39496 34.0949 8.5002 0
36.4195 8.05282 0 8.5002 0 9.39496 36.4195 9.84234 35.6446 9.39496 35.6446 8.5002 0
1.54977 9.39496 2.32465 9.84234 2.32465 10.7371 1.54977 11.1845 0.774883 10.7371 0.774883 9.84234 1
3.09953 9.39496 3.87442 9.84234 3.87442 10.7371 3.09953 11.1845 2.32465 10.7371 2.32465 9.84234 0
4.6493 9.39496 5.42418 9.84234 5.42418 10.7371 4.6493 11.1845 3.87442 10.7371 3.87442 9.84234 0
6.19907 9.39496 6.97395 9.84234 6.97395 10.7371 6.19907 11.1845 5.42418 10.7371 5.42418 9.84234 0
7.74883 9.39496 8.52372 9.84234 8.52372 10.7371 7.74883 11.1845 6.97395 10.7371 6.97395 9.84234 0
9.2986 9.39496 10.0735 9.84234 10.0735 10.7371 9.2986 11.1845 8.52372 10.7371 8.52372 9.84234 1
10.8484 9.39496 11.6233 9.84234 11.6233 10.7371 10.8484 11.1845 10.0735 10.7371 10.0735 9.84234 0
12.3981 9.39496 13.173 9.84234 13.173 10.7371 12.3981 11.1845 11.6233 10.7371 11.6233 9.84234 0
13.9479 9.39496 14.7228 9.84234 14.7228 10.7371 13.9479 11.1845 13.173 10.7371 13.173 9.84234 1
15.4977 9.39496 16.2726 9.84234 16.2726 10.7371 15.4977 11.1845 14.7228 10.7371 14.7228 9.84234 1
17.0474 9.39496 17.8223 9.84234 17.8223 10.7371 17.0474 11.1845 16.2726 10.7371 16.2726 9.84234 0
18.5972 9.39496 19.3721 9.84234 19.3721 10.7371 18.5972 11.1845 17.8223 10.7371 17.8223 9.84234 1
20.147 9.39496 20.9219 9.84234 20.9219 10.7371 20.147 11.1845 19.3721 10.7371 19.3721 9.84234 1
21.6967 9.39496 22.4716 9.84234 22.4716 10.7371 21.6967 11.1845 20.9219 10.7371 20.9219 9.84234 0
23.2465 9.39496 24.0214 9.84234 24.0214 10.7371 23.2465 11.1845 22.4716 10.7371 22.4716 9.84234 1
24.7963 9.39496 25.5712 9.84234 25.5712 10.7371 24.7963 11.1845 24.0214 10.7371 24.0214 9.84234 1
26.346 9.39496 27.1209 9.84234 27.1209 10.7371 26.346 11.1845 25.5712 10.7371 25.5712 9.84234 0
27.8958 9.39496 28.6707 9.84234 28.6707 10.7371 27.8958 11.1845 27.1209 10.7371 27.1209 9.84234 1
29.4456 9.39496 30.2205 9.84234 30.2205 10.7371 29.4456 11.1845 28.6707 10.7371 28.6707 9.84234 0
30.9953 9.39496 31.7702 9.84234 31.7702 10.7371 30.9953 11.1845 30.2205 10.7371 30.2205 9.84234 0
32.5451 9.39496 33.32 9.84234 33.32 10.7371 32.5451 11.1845 31.7702 10.7371 31.7702 9.84234 0
34.0949 9.39496 34.8698 9.84234 34.8698 10.7371 34.0949 11.1845 33.32 10.7371 33.32 9.84234 0
35.6446 9.39496 36.4195 9.84234 36.4195 10.7371 35.6446 11.1845 34.8698 10.7371 34.8698 9.84234 0
0 9.39496 0.774883 9.84234 0.774883 10.7371 0 11.1845 36.4195 10.7371 36.4195 9.84234 1
0.774883 10.7371 1.54977 11.1845 1.54977 12.0792 0.774883 12.5266 0 12.0792 0 11.1845 0
2.32465 10.7371 3.09953 11.1845 3.09953 12.0792 2.32465 12.5266 1.54977 12.0792 1.54977 11.1845 1
3.87442 10.7371 4.6493 11.1845 4.6493 12.0792 3.87442 12.5266 3.09953 12.0792 3.09953 11.1845 1
5.42418 10.7371 6.19907 11.1845 6.19907 12.0792 5.42418 12.5266 4.6493 12.0792 4.6493 11.1845 0
6.97395 10.7371 7.74883 11.1845 7.74883 12.0792 6.97395 12.5266 6.19907 12.0792 6.19907 11.1845 0
8.52372 10.7371 9.2986 11.1845 9.2986 12.0792 8.52372 12.5266 7.74883 12.0792 7.74883 11.1845 0
10.0735 10.7371 10.8484 11.1845 10.8484 12.0792 10.0735 12.5266 9.2986 12.0792 9.2986 11.1845 0
11.6233 10.7371 12.3981 11.1845 12.3981 12.0792 11.6233 12.5266 10.8484 12.0792 10.8484 11.1845 0
13.173 10.7371 13.9479 11.1845 13.9479 12.0792 13.173 12.5266 12.3981 12.0792 12.3981 11.1845 1
14.7228 10.7371 15.4977 11.1845 15.4977 12.0792 14.7228 12.5266 13.9479 12.0792 13.9479 11.1845 0
16.2726 10.7371 17.0474 11.1845 17.0474 12.0792 16.2726 12.5266 15.4977 12.0792 15.4977 11.1845 0
17.8223 10.7371 18.5972 11.1845 18.5972 12.0792 17.8223 12.5266 17.0474 12.0792 17.0474 11.1845 0
